date,portfolio_value,total_exposure,cash,num_positions,returns
2021-12-15,-3671859.2033535033,933971.7030525208,-4605830.9064060245,3,0.00012514638466809558
2021-12-16,-3671016.1254554777,934759.646654129,-4605775.772109607,3,-0.00022960518128134488
2021-12-17,-3669165.341630557,935939.5205974579,-4605104.862228015,3,-0.0005041611809022406
2021-12-20,-3672255.84771035,653198.4508037567,-4325454.298514107,2,0.0008422913093415474
2021-12-21,-3673679.176825264,653650.1049995422,-4327329.281824807,2,0.00038758985591957895
2021-12-22,-3671863.3213221817,654815.9718513489,-4326679.293173531,2,-0.0004942879918685694
2021-12-23,-3668036.9813352614,938302.5765419006,-4606339.5578771625,3,-0.0010420703746517601
2021-12-24,-3665951.0273843794,938946.5153217316,-4604897.542706111,3,-0.0005686840022323114
2021-12-27,-3665684.564819911,938564.0621185303,-4604248.626938442,3,-7.268579489416727e-05
2021-12-28,-3664194.8361307173,938992.4705028534,-4603187.306633571,3,-0.0004063984947015875
2021-12-29,-3664698.167553523,939026.3557434082,-4603724.523296932,3,0.00013736480872750256
2021-12-30,-3663434.638491252,941038.578748703,-4604473.217239955,3,-0.00034478393703962773
2021-12-31,-3661612.0774656325,939195.0368881226,-4600807.1143537555,3,-0.0004975006259071435
2022-01-03,-3660085.0660711317,938863.5754585267,-4598948.641529659,3,-0.000417032542550988
2022-01-04,-3664475.846424678,29770421.028137207,-33434896.874561884,4,0.00119963888114194
2022-01-05,-3876038.206282237,937986.4633083344,-4814024.669590572,3,0.05773332086878802
2022-01-06,-3877572.1914201765,940731.0783863068,-4818303.269806484,3,0.00039576109839511986
2022-01-07,-3876959.6940904646,939017.8024768829,-4815977.496567348,3,-0.00015795897522352664
2022-01-10,-3877727.592793086,29844328.34386826,-33722055.93666135,4,0.00019806723907711543
2022-01-11,-3792892.3614889104,29758893.251419064,-33551785.612907976,4,-0.02187756341158298
2022-01-12,-3803532.9528718945,29772181.421518326,-33575714.37439022,4,0.002805402940252888
2022-01-13,-3637596.9298749883,29610081.791877743,-33247678.721752733,4,-0.04362681355806697
2022-01-14,-3498795.265760997,29471463.412046436,-32970258.67780743,4,-0.038157516291603466
2022-01-17,-3546499.0981489173,29517160.832881927,-33063659.931030843,4,0.013634359476459634
2022-01-18,-3612721.4082151367,29582106.709480282,-33194828.117695417,4,0.018672586185284556
2022-01-19,-3607187.1765523935,29574185.431003574,-33181372.607555967,4,-0.0015318733545738317
2022-01-20,-3555907.601919749,29523322.25441933,-33079229.85633908,4,-0.014215945034949828
2022-01-21,-3466673.3988195444,29433542.191982273,-32900215.590801816,4,-0.02509463492584263
2022-01-24,-3417931.700554465,29382708.430290222,-32800640.130844686,4,-0.01406007796456299
2022-01-25,-3477274.233904456,29438722.878694534,-32915997.11259899,4,0.017362117955828094
2022-01-26,-3442006.523218726,29404530.495405197,-32846537.018623922,4,-0.010142343776587848
2022-01-27,-3654115.5227094637,29614501.357078552,-33268616.879788015,4,0.061623648316734725
2022-01-28,-3813652.363643025,29491349.72691536,-33305002.090558384,3,0.04365949569521743
2022-01-31,-3791139.34744892,29748371.839523315,-33539511.186972234,4,-0.005903269109877485
2022-02-01,-3755729.1518598543,29715061.15794182,-33470790.30980167,4,-0.009340251661520527
2022-02-02,-3657919.2031770693,29339374.840259552,-32997294.04343662,3,-0.026042865373917867
2022-02-03,-3571208.9164167354,656285.6137752533,-4227494.530191989,2,-0.023704811928328517
2022-02-04,-3570176.7129808376,656922.8172302246,-4227099.530211062,2,-0.00028903473867147866
2022-02-07,-3573470.8232789943,656968.7128067017,-4230439.536085696,2,0.000922674299616455
2022-02-08,-3571369.312515826,655085.1762294769,-4226454.488745303,2,-0.0005880867277489044
2022-02-09,-3572120.3608423183,656324.1481781006,-4228444.509020419,2,0.0002102970207702448
2022-02-10,-3571745.358219714,655234.1282367706,-4226979.4864564845,2,-0.00010498039951711835
2022-02-11,-3572679.81003818,657094.7170257568,-4229774.527063937,2,0.0002616233031047521
2022-02-14,-3572021.3575273464,657328.1288146973,-4229349.486342044,2,-0.00018430213336884105
2022-02-15,-3573067.061415286,656537.4732017517,-4229604.5346170375,2,0.00029274849819582727
2022-02-16,-3575629.2466550777,29565371.662378315,-33141000.90903339,3,0.0007170828858658052
2022-02-17,-3511826.9447713764,29503758.400678635,-33015585.34545001,3,-0.017843657013206005
2022-02-18,-3383836.2692743214,658089.5781517029,-4041925.8474260243,2,-0.03644561007985181
2022-02-21,-3385765.313997832,658750.5340576172,-4044515.8480554493,2,0.000570076259607033
2022-02-22,-3385685.6225877674,658800.1847267151,-4044485.8073144825,2,-2.35371925322303e-05
2022-02-23,-3386129.4089704426,658911.4367961884,-4045040.845766631,2,0.00013107725646888113
2022-02-24,-3389262.5399499806,29381491.4226532,-32770753.962603178,3,0.000925283886445083
2022-02-25,-3566602.301827037,654569.3576335907,-4221171.6594606275,2,0.052323996676773676
2022-02-28,-3568134.431019389,29549461.632966995,-33117596.063986383,3,0.0004295766846691418
2022-03-01,-3440806.2564760083,652232.9449653625,-4093039.201441371,2,-0.035684803082658534
2022-03-02,-3444423.9305883283,651465.2669429779,-4095889.197531306,2,0.0010514030266921548
2022-03-03,-3440977.1076917285,316152.51302719116,-3757129.6207189197,1,-0.001000696478151264
2022-03-04,-3441582.0948361987,316757.5001716614,-3758339.59500786,1,0.00017581841597191783
2022-03-07,-3442677.0917653674,317852.4971008301,-3760529.5888661975,1,0.0003181667323326476
2022-03-08,-3444859.6052407855,320035.0105762482,-3764894.6158170337,1,0.000633958229959708
2022-03-09,-3447049.599099123,322225.00443458563,-3769274.6035337085,1,0.0006357280438964441
2022-03-10,-3444787.0961904163,319962.5015258789,-3764749.597716295,1,-0.0006563592555494102
2022-03-11,-3443722.0803975696,318897.4857330322,-3762619.566130602,1,-0.00030916737757891166
2022-03-14,-3443209.5996617908,318385.0049972534,-3761594.604659044,1,-0.00014881593921178826
2022-03-15,-3445352.088618242,320527.4939537048,-3765879.582571947,1,0.0006222359965137869
2022-03-16,-3444044.601130449,319220.0064659119,-3763264.607596361,1,-0.0003794931415318503
2022-03-17,-3441994.588780367,317169.9941158295,-3759164.5828961963,1,-0.0005952339726986722
2022-03-18,-3440614.5922422046,315789.99757766724,-3756404.589819872,1,-0.0004009293165830874
2022-03-21,-3439969.5805787677,315144.98591423035,-3755114.566492998,1,-0.00018746989706175388
2022-03-22,-3439524.602103197,314700.0074386597,-3754224.6095418567,1,-0.00012935535188540737
2022-03-23,-3439394.604372942,314570.00970840454,-3753964.6140813464,1,-3.779526105895936e-05
2022-03-24,-3438804.6077966327,313980.0131320953,-3752784.620928728,1,-0.0001715408216198533
2022-03-25,-3437834.601807558,313010.0071430206,-3750844.6089505786,1,-0.0002820765061427588
2022-03-28,-3437002.10373398,312177.50906944275,-3749179.612803423,1,-0.00024215768645186042
2022-03-29,-3437779.5867204303,312954.99205589294,-3750734.5787763232,1,0.00022620963356567714
2022-03-30,-3437272.08297249,312447.4883079529,-3749719.571280443,1,-0.0001476254469310323
2022-03-31,-3436882.089781725,312057.4951171875,-3748939.5848989123,1,-0.00011346008734580693
2022-04-01,-3437287.1033429736,312462.5086784363,-3749749.61202141,1,0.0001178433099153775
2022-04-04,-3437987.100291216,313162.5056266785,-3751149.6059178943,1,0.00020364808850592553
2022-04-05,-3436979.6029805774,312155.00831604004,-3749134.6112966174,1,-0.0002930486011867295
2022-04-06,-3436934.601473772,312110.0068092346,-3749044.6082830066,1,-1.309332961019205e-05
2022-04-07,-3438919.5851564044,314094.9904918671,-3753014.5756482715,1,0.0005775447929039501
2022-04-08,-3439492.087769472,314667.4931049347,-3754159.5808744067,1,0.00016647746447429057
2022-04-11,-3439224.58212372,314399.98745918274,-3753624.569582903,1,-7.777475247094934e-05
2022-04-12,-3440827.082800829,316002.4881362915,-3756829.5709371204,1,0.00046594825049761646
2022-04-13,-3440684.5978974933,315860.0032329559,-3756544.601130449,1,-4.1410073772008005e-05
2022-04-14,-3438979.607033693,314155.0123691559,-3753134.619402849,1,-0.000495538261438444
2022-04-15,-3439899.6047258014,315075.01006126404,-3754974.6147870654,1,0.00026752054307799256
2022-04-18,-3440199.594902956,315375.0002384186,-3755574.5951413745,1,8.72089920131991e-05
2022-04-19,-3439829.5990705127,315005.00440597534,-3754834.603476488,1,-0.00010755068775414323
2022-04-20,-3439917.098689043,315092.5040245056,-3755009.6027135486,1,2.543719565473168e-05
2022-04-21,-3436979.6029805774,312155.00831604004,-3749134.6112966174,1,-0.0008539437504424541
2022-04-22,-3439552.0798444385,314727.4851799011,-3754279.5650243396,1,0.0007484702154270106
2022-04-25,-3442876.615220272,588301.1221885681,-4031177.73740884,2,0.0009665605574966651
2022-04-26,-3440847.5173353786,318390.01178741455,-3759237.529122793,1,-0.0005893611975297253
2022-04-27,-3442609.9968790645,320152.4913311005,-3762762.488210165,1,0.0005122225076252818
2022-04-28,-3442807.4968695277,320349.9913215637,-3763157.4881910915,1,5.736926071864268e-05
2022-04-29,-3442572.5055575008,320115.00000953674,-3762687.5055670375,1,-6.825572218038811e-05
2022-05-02,-3443782.5096487636,321325.00410079956,-3765107.513749563,1,0.0003514825292159074
2022-05-03,-3444307.507359945,321850.0018119812,-3766157.5091719264,1,0.00015244798697677808
2022-05-04,-3443302.5134443874,320845.00789642334,-3764147.5213408107,1,-0.0002917840272421701
2022-05-05,-3440887.512052023,318430.00650405884,-3759317.5185560817,1,-0.0007013619578689623
2022-05-06,-3443132.4911951656,320674.98564720154,-3763807.476842367,1,0.0006524418875302196
2022-05-09,-3445412.517869436,322955.0123214722,-3768367.5301909084,1,0.000662195451409664
2022-05-10,-3447667.510592901,325210.0050449371,-3772877.5156378383,1,0.0006544913596759905
2022-05-11,-3448237.509810888,325780.0042629242,-3774017.5140738124,1,0.000165328940866738
2022-05-12,-3447317.51211878,324860.00657081604,-3772177.518689596,1,-0.00026680229812781064
2022-05-13,-3448035.003030264,325577.4974822998,-3773612.5005125636,1,0.0002081302081868852
2022-05-16,-3445164.7627472514,0.0,-3445164.7627472514,0,-0.0008324278264257856
2022-05-17,-3445164.7627472514,0.0,-3445164.7627472514,0,0.0
2022-05-18,-3445164.7627472514,0.0,-3445164.7627472514,0,0.0
2022-05-19,-3445164.7627472514,0.0,-3445164.7627472514,0,0.0
2022-05-20,-3445164.7627472514,0.0,-3445164.7627472514,0,0.0
2022-05-23,-3445164.7627472514,0.0,-3445164.7627472514,0,0.0
2022-05-24,-3445164.7627472514,0.0,-3445164.7627472514,0,0.0
2022-05-25,-3445164.7627472514,0.0,-3445164.7627472514,0,0.0
2022-05-26,-3445164.7627472514,0.0,-3445164.7627472514,0,0.0
2022-05-27,-3445164.7627472514,0.0,-3445164.7627472514,0,0.0
2022-05-30,-3445164.7627472514,0.0,-3445164.7627472514,0,0.0
2022-05-31,-3445164.7627472514,0.0,-3445164.7627472514,0,0.0
2022-06-01,-3445164.7627472514,0.0,-3445164.7627472514,0,0.0
2022-06-02,-3445164.7627472514,0.0,-3445164.7627472514,0,0.0
2022-06-03,-3445196.1872458095,314244.9855804443,-3759441.172826254,1,9.121334020978367e-06
2022-06-06,-3445573.6932634944,314622.4915981293,-3760196.1848616237,1,0.00010957460683447273
2022-06-07,-3445451.205718481,314500.00405311584,-3759951.209771597,1,-3.5549245471888646e-05
2022-06-08,-3444366.192567312,313414.990901947,-3757781.183469259,1,-0.0003149117739261742
2022-06-09,-3444751.208770239,313800.00710487366,-3758551.2158751125,1,0.00011178143710655064
2022-06-10,-3448550.455906951,0.0,-3448550.455906951,0,0.0011029090074892167
2022-06-13,-3448550.455906951,0.0,-3448550.455906951,0,0.0
2022-06-14,-3448550.455906951,0.0,-3448550.455906951,0,0.0
2022-06-15,-3448550.455906951,0.0,-3448550.455906951,0,0.0
2022-06-16,-3448550.455906951,0.0,-3448550.455906951,0,0.0
2022-06-17,-3448550.455906951,0.0,-3448550.455906951,0,0.0
2022-06-20,-3448550.455906951,0.0,-3448550.455906951,0,0.0
2022-06-21,-3448582.910406553,324544.9960231781,-3773127.9064297313,1,9.411055461594486e-06
2022-06-22,-3447335.4149937266,323297.50061035156,-3770632.915604078,1,-0.00036174145880674136
2022-06-23,-3448132.9251408214,324095.0107574463,-3772227.9358982677,1,0.00023134103621780255
2022-06-24,-3448715.411531889,324677.4971485138,-3773392.9086804027,1,0.00016892805576618208
2022-06-27,-3446465.425598585,322427.51121520996,-3768892.936813795,1,-0.0006524127580316286
2022-06-28,-3445762.9252552623,321725.0108718872,-3767487.9361271495,1,-0.00020383211684205094
2022-06-29,-3445889.220911228,584913.6412143707,-4030802.862125599,2,3.6652450765117806e-05
2022-06-30,-3444222.8538572425,583247.2741603851,-4027470.1280176276,2,-0.00048358114470814506
2022-07-01,-3444760.0109159583,583784.431219101,-4028544.4421350593,2,0.00015595885676056298
2022-07-04,-3443974.2726862067,582998.6929893494,-4026972.965675556,2,-0.0002280966532535178
2022-07-05,-3443237.7380907172,582262.1583938599,-4025499.896484577,2,-0.00021386181695104423
2022-07-06,-3443320.005562865,256441.83158874512,-3699761.8371516103,1,2.3892475166098492e-05
2022-07-07,-3441563.918560707,0.0,-3441563.918560707,0,-0.0005099981992150449
2022-07-08,-3441589.343151414,254245.90706825262,-3695835.2502196664,1,7.387510825962451e-06
2022-07-11,-3441496.3003009195,254152.86421775818,-3695649.1645186776,1,-2.7034849663154503e-05
2022-07-12,-3438589.171081745,324869.9903488159,-3763459.161430561,1,-0.0008447282709326265
